Smiles,Catalog ID,Plate_ID,Well
CC1=NC(=NO1)C=2C=CC=C(NC(=O)C=3C=NC(C)=NC3C)C2,Z1607404684,1953578-Y10-04,B07
CCN1CCCC(NC(=O)NC=2C=CC=C3OCCC32)C1=O,Z2951420242,1953578-Y10-04,C07
FC=1C=CC(=C(F)C1F)C=2C=CC(=NC2)C(=O)NC3CCOCC3,Z3016337806,1953578-Y10-04,D07
CN1N=NC(CNC(=O)N2CC=3C=CC=CC3CC2C=4C=CC=CC4)=N1,Z1906579169,1953578-Y10-04,E07
CN1N=C(C(=O)NS(=O)(=O)C=2C=CC(F)=CN2)C=3CCCCC31,Z2289412984,1953578-Y10-04,F07
"C[C@@H]1NCCO[C@H]1C=2C=CC(=CC2)C=3C=CC(OCC=4C=CC=CN4)=CC3 |&1:1,6,r|",Z2722874960,1953578-Y10-04,G07
CCC=1C=C(N=CN1)N2CCC(CC2)NC=3N=CN=C4C(C)=CSC34,Z1837062757,1953578-Y10-04,H07
O=C1NC=2C=CC=CC2C(=O)N1CCS(=O)(=O)NC3CC3,Z364231972,1953578-Y10-04,I07
COC=1C=C(C)N=C(N1)N2CCCC(C2)NC=3C=CC=CC3,Z1419951197,1953578-Y10-04,J07
COC=1C=CC(NC(=O)C2=CNC=3N=CC=CC23)=C(C)N1,Z1417774075,1953578-Y10-04,K07
CCOC=1C=C(C=CC1C)C(=O)NCC2CN(C)CCO2,Z1192833521,1953578-Y10-04,L07
CNS(=O)(=O)C1=CSC(=C1)C(=O)NC=2C=CC(OC=3C=CC=CC3Cl)=CC2,Z1336787469,1953578-Y10-04,M07
CN1C=C(C(=O)NCC2=NN=C(C3CC3)N2C4CC4)C(=N1)C5CCCCC5,Z1702500487,1953578-Y10-04,N07
O=C(N1CC(CC2COCC(=O)N2)C=3C=CC=CC13)C=4C=NC=5OCC(=O)NC5C4,Z2138231234,1953578-Y10-04,O07
CN(C)C=1C=CC(=CN1)S(=O)(=O)N2CCCC2C(F)(F)F,Z2704587467,1953578-Y10-04,P07
O=C(CC1CN2C(NC1=O)=NC=3C=CC=CC23)NC=4C=CC=NC4,Z5012228236,1953578-Y10-04,A08
CCC(COC)N1C=C(N=N1)C=2C=CC(=CC2)C(F)(F)F,Z5057723092,1953578-Y10-04,B08
COC=1C=CC(=CN1)S(=O)(=O)NC(=O)C=2C=NC3=CC=NN3C2C,Z4982080429,1953578-Y10-04,C08
CCN1N=CC=2C(=CC(=NC12)C=3C=CC=CC3)C(=O)NCC4=COC(=N4)C=5C=CC=CC5,Z1260281875,1953578-Y10-04,D08
"CN1C=CC(CS(=O)(=O)NC(=O)[C@@H]2C[C@H]2C=3C=CC(Br)=CC3)=N1 |&1:12,14,r|",Z3796735360,1953578-Y10-04,E08
CC=1C=C(F)C=CC1N2C=C(O)C(=N2)C(=O)NCC3=CC=C(C)N(C)C3=O,Z1907336165,1953578-Y10-04,F08
CN1C=C(C=N1)C2CCN(CC2)C(=O)C=3C=NNC3CC=4C=CC=CC4,Z4503443449,1953578-Y10-04,G08
CC=1C=C2C=CC(=CN2C1)C(=O)N3CC(F)CC3C=4N=NNN4,Z4400494748,1953578-Y10-04,H08
O=C(CN1C=NC=2CCCCC21)N3CCOC(CCC=4C=CC=CC4)C3,Z1670983679,1953578-Y10-04,I08
N#CC=1C=CC=CC1OCC2=CN(CCC=3C=CC=CC3)N=N2,Z5268028625,1953578-Y10-04,J08
OCCN1N=CC=2C(CCCC21)NC(=O)C3CCCN3C(=O)CC=4C=CC=CC4,Z1529837316,1953578-Y10-04,K08
CCC(OC=1C=CC=C(C)C1)C(=O)N2CC3CCCC(=O)NC3C2,Z3613800929,1953578-Y10-04,L08
CN1C=C(C=N1)C=2N=C3CCCCN3C2NC(=O)CC=4C=CSC4,Z2965494040,1953578-Y10-04,M08
CN1C=CC=C(C(=O)N2CCC(CC2)OC=3C=CC(Cl)=CC3)C1=O,Z3610795344,1953578-Y10-04,N08
CC1=NC=2C=CC(=CC2O1)C(=O)NC3(CCOCC3)C=4C=CC(F)=CC4,Z1939869686,1953578-Y10-04,O08
NC(=O)C1CN(CCO1)C(=O)NC2CCC=3C=CC(=CC23)C=4C=CC=CC4,Z1752851016,1953578-Y10-04,P08
O=C(NCC1=NN=C(N1)C=2C=CN=CC2)C3=CC=4C=CC=CC4NC3=O,Z4740211991,1953578-Y10-04,A09
FC=1C=CC=2C(CCC2C1)NC(=O)N3CCC(F)(F)CC3,Z1948812793,1953578-Y10-04,B09
CC(C)(CNC(=O)C=1C=CC=2OCCNC(=O)C2C1)N3C=CC=N3,Z2960900608,1953578-Y10-04,C09
CC1=NOC(=N1)C2CCN(CC2)C(=O)C3CCC(=O)N3CC=4C=CC(C)=CC4,Z1273613370,1953578-Y10-04,D09
O=C(NC1(CCC1)C=2C=CC=CC2)C3=CSC(=C3)C=4N=NNN4,Z4395859229,1953578-Y10-04,E09
O=C(NC=1C=CC=2NN=CC2C1)C3CCN(CC3)C(=O)C=4C=CC=CC4,Z1264198222,1953578-Y10-04,F09
CS(=O)(=O)NC=1C=CC(=CC1)C2=CSC(NC=3C=CC(CN4C=NC=N4)=CC3)=N2,Z5086825355,1953578-Y10-04,G09
OC1CC=2C=CC=CC2C1NC(=O)C=3C=CC4=NC=CN4C3,Z1333275683,1953578-Y10-04,H09
O=C(NCC=1C=CC=C(C1)C2COC2)C=3C=C4C(=O)NC=CN4N3,Z5860376961,1953578-Y10-04,I09
NC(=O)C(CC=1C=CC(Cl)=CC1)NC(=O)C2CCN(C2)C=3C=CC=CC3F,Z2177435783,1953578-Y10-04,J09
CC(NC(=O)C=1SN=C(O)C1Cl)C=2C=C(F)C=CC2N(C)C,Z3586660351,1953578-Y10-04,K09
O=C(CN1CCC(CC1)C=2C=CC=CN2)NC(=O)NC=3C=CC=4OCOC4C3,Z1511509440,1953578-Y10-04,L09
CC(C)OC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=3C(=O)N(CC3C2)C4CCC(=O)NC4=O,Z5000147747,1953578-Y10-04,M09
CC(CC=1C=CC(C)=CC1)C(=O)NC2CCN(CC2)C(=O)C=3C=CN=CC3,Z1618761585,1953578-Y10-04,N09
ClC=1C=CC=C(C1)N2CCC(C2)NC(=O)C=3C=NN4C=CC=NC34,Z1355039646,1953578-Y10-04,O09
CN1N=NN=C1C=2C=CC=C(NC(=O)C3CC(=NO3)C=4C=CC=CC4)C2,Z392487818,1953578-Y10-04,P09
COC=1C=CC(CC(C)C(=O)N2CCC(CC2)C=3C=CC=C4C=NC=CC34)=CC1,Z1870803323,1953578-Y10-04,A10
ClC=1C=CC(OC2CCN(CC2)C(=O)C=3C=CC=4NC(=O)CNC4N3)=CC1,Z4299164484,1953578-Y10-04,B10
FC1(F)[C@H]2C[C@@H](C[C@H]21)C(=O)NC=3C=CC(=CC3)C=4C=NC=NC4,Z3081222584,1953578-Y10-04,C10
CCOC(=O)C=1N=NNC1C2CCCN2C(=O)C=3C=C4C=CC=CN4C3,Z3366602695,1953578-Y10-04,D10
C[C@H](O)CCNC(=O)C=1C=C(C=C2C=CC=CC12)C3=NOC(=O)N3,Z5002946847,1953578-Y10-04,E10
CC=1C=CC(CC(C)(C)NCC=2C=CC=3C=CNC3N2)=CC1,Z5033002420,1953578-Y10-04,F10
O=C(NC1CCC(=O)NC1=O)C=2C=3CCCCC3N=C4C=CC=CC24,Z1474301129,1953578-Y10-04,G10
C1CC=2N=C(N=CC2CN1)C3CCN(CC3)C=4N=CN=C5NC=6C=CC=CC6C45,Z4024814918,1953578-Y10-04,H10
CC(C)(C)C1=NC=2C=C(NC(=O)C=3C=NC=4C=CC=CC4N3)C=CC2O1,Z367296208,1953578-Y10-04,I10
O=C1C=C(N2CCC(CC2)C=3N=NNN3)C=4C=CC=CC4O1,Z3648254299,1953578-Y10-04,J10
CCN1C(=NN=C1N2CCN(CC3=CC=CS3)CC2)C(O)C(C)(C)C,Z3105487732,1953578-Y10-04,K10
CC=1N=CN(C1C)C=2C=CC(NC(=O)CNC(=O)CC=3C=CC=CC3)=CC2,Z2188070919,1953578-Y10-04,L10
CCOC=1C=NC=C(CNC=2C=CC(=CC2)C(F)(F)F)C1,Z2655039368,1953578-Y10-04,M10
FC(F)(F)C=1C=CC(=NN1)N2CCC[C@H]2COC=3C=CC=CC3,Z2273498682,1953578-Y10-04,N10
O=C1NC=2CCNCC2C=C1C3=NOC(=N3)C4CCN(CC4)C5=NC=6C=CC=CC6O5,Z5210478288,1953578-Y10-04,O10
O=C(NC=1NN=NC1C(=O)N2CCCC2)N3CC4(C3)CC=CC4,Z3595849030,1953578-Y10-04,P10
COC=1C=CC=C2CN(CCC12)C(=O)C3=CC=CC4=NC(C)=NN34,Z4021616156,1953578-Y10-04,A11
OC(=O)CC1(CCOCC1)NC(=O)C=2C=NN3C=CC=NC23,Z1444742051,1953578-Y10-04,B11
FC(F)C=1C=CC(=CN1)C=2C=CC3=C(NC(=O)C43CC4)C2,Z2998217185,1953578-Y10-04,C11
O=C(N1CCN(CC1)C2CCOCC2)C=3C=CC(OCC=4C=CC=CC4)=NC3,Z1324799768,1953578-Y10-04,D11
COC(=O)C=1C=CN=C(C1)N2CCC(CC2)NC(=O)C=3C=CC=NN3,Z2707072723,1953578-Y10-04,E11
CN1N=CC=2C(=O)NC(NCC=3C=CN=C(OCC(F)(F)F)C3)=NC12,Z1102996749,1953578-Y10-04,F11
CN1CCC(CC1)N2CCC(C2)NC(=O)C=3C=C(Br)C=C4C=CC=CC34,Z1185670267,1953578-Y10-04,G11
CCC=1C=C(NN1)C(=O)N2CCC(COC=3C=CC=CC3)CC2,Z809263786,1953578-Y10-04,H11
O=C(N1CCCOC(C1)C=2C=CC=CC2)C=3C=CC=4NN=NC4N3,Z2357664245,1953578-Y10-04,I11
CCN1C=C(N=C1C)S(=O)(=O)N2CCC=3C(Cl)=CC(F)=CC3C2,Z2278283489,1953578-Y10-04,J11
CN1CCN(CCOC=2C=CC(NC(=O)C=3C=CC=C(NC(=O)C=4C=CC=NC4)C3)=CC2)CC1,Z3214698959,1953578-Y10-04,K11
OC(=O)C=1C=CC=C(CNC2=NC=CN3N=C(C=C23)C4CCC4)C1,Z2793749309,1953578-Y10-04,L11
ClC=1C=CC(SCCC(=O)NC=2C=CC=C(C2)S(=O)(=O)NC=3C=NNC3)=CC1,Z1330135124,1953578-Y10-04,M11
CC(C)C1=NN=C(CNC2=NN3C(=NN=C3C(C)=C2C)C(F)(F)F)N1C,Z1652274196,1953578-Y10-04,N11
"CO[C@@H]1CCN(C[C@@H]1F)C(=O)C=2N=C(C)N=C3NC=CC23 |&1:2,7,r|",Z3672366550,1953578-Y10-04,O11
CC(N1CCCC(C1)NC=2C=CC=CC2)C(=O)NC(=O)N,Z1450129021,1953578-Y10-04,P11
COC(=O)C=1C=CC=2CCN(CC2N1)C(=O)C(=O)NCC=3C=CC(=CC3)C4=CC=NN4,Z4898005777,1953578-Y10-04,A12
CC1=NN2C(C(=O)N3CCC(CC3)OC=4C=CC(Cl)=CC4)=C(C)N=C2S1,Z3888116536,1953578-Y10-04,B12
COCC=1C=C(NS(=O)(=O)C2=CC=3C=C(Cl)C=CC3S2)C=CC1OC,Z5011985790,1953578-Y10-04,C12
CC=1N=C2C=NN(C)C2=CC1C(=O)N3CCC(CC3)OC=4C=CC(Cl)=CC4,Z3888116614,1953578-Y10-04,D12
COCCC1=CSC(=N1)C=2C=CC(OC=3C=CC=CC3OC)=CC2,Z1425702132,1953578-Y10-04,E12
CC(C)(C)C1=NOC=C1CNS(=O)(=O)C=2C=C(C=CC2Br)C(F)(F)F,Z5099553540,1953578-Y10-04,F12
CC1=C(C=NC2=CC=NN12)C(=O)NS(=O)(=O)C3CCCC=4C=CC=CC34,Z3780688770,1953578-Y10-04,G12
"CC=1OC=NC1CS(=O)(=O)NC(=O)[C@@H]2[C@@H]3CCC(F)(F)[C@H]23 |&1:13,14,20,r|",Z3815174977,1953578-Y10-04,H12
CCSC=1N=CC=NC1C2=NOC(=N2)C=3C=NC4=CC=NN4C3C,Z4982081445,1953578-Y10-04,I12
FC(F)OC=1C=C2OCOC2=CC1CNC(=O)NCC3CCCCC(F)(F)C3,Z2200476167,1953578-Y10-04,J12
OC(=O)C=1C=C(NS(=O)(=O)C=2C=NN3N=CC=CC23)C=CC1Cl,Z4984031072,1953578-Y10-04,K12
CC1=NC(=CN1)C(=O)N2CCC(CC2)OC=3C=CC(Cl)=CC3,Z3610795373,1953578-Y10-04,L12
CCN1CCCN(CC1)C(=O)C2CCN(C2)C=3C=CC(=CC3F)C=4N=NNN4,Z4385423181,1953578-Y10-04,M12
CC=1C=NC(CCNC(=O)C=2C=CC=C(C2)N3NC(=O)C=CC3=O)=NC1,Z1531505937,1953578-Y10-04,N12
NC(=O)NC(=O)C=1C=CC=C(NC(=O)C2CC=3C=CC=CC3C(=O)O2)C1,Z2021035964,1953578-Y10-04,O12
CC(C)(C)C1=NOC=C1CNS(=O)(=O)C=2C=C3NC(=O)NC3=CC2Br,Z5099553738,1953578-Y10-04,P12
CN1C(N(CC1=O)C(=O)NC=2C=CC(=NC2)C(F)(F)F)C=3C=CC=CC3,Z2108757189,1953578-Y10-04,A13
O=C(NCCN1C(=O)CNC1=O)C2=NN(C(=O)CC2)C=3C=CC=CC3,Z1192992084,1953578-Y10-04,B13
CC[C@H](C)[C@H](NC(=O)CN1C=CN=C1)C2=NC=3C=CC=CC3N2,Z4254780932,1953578-Y10-04,C13
CN1CCN(C(=O)CCC=2C=CC(C#N)=CC2)C=3C=C(C)C=NC13,Z3063571184,1953578-Y10-04,D13
ClC=1C=CC=C2N3CCN(CC4=NN=C(O4)C=5C=CC=CC5)CC3=CC12,Z1895035473,1953578-Y10-04,E13
CN(CC1=NC=2CCCCC2S1)C=3C=C(N=CN3)N4CCOCC4,Z1874183178,1953578-Y10-04,F13
CC=1C=C(C(=O)N2CCCCC2C=3C=CC=C(O)C3)N4N=CN=C4N1,Z3611678786,1953578-Y10-04,G13
COCC(C)N1C=CC(NC(=O)N2CCNC(=O)C2CC(C)C)=N1,Z1781025315,1953578-Y10-04,H13
OC(CNC(=O)C1=CNN=C1C=2C=CC=NC2)C=3C=CC=C(Cl)C3,Z1147319524,1953578-Y10-04,I13
OCC=1C=CN=CC1NC(=O)C2=CC=3CCCCCC3S2,Z1551629554,1953578-Y10-04,J13
CC=1C=NC=CC1C2=CC=C(S2)C(=O)NCC3(CCCC3)C#N,Z2483963512,1953578-Y10-04,K13
COC=1C=CC=CC1C2(CNC(=O)N3CCC(CC3)C4=CC=NN4C)CC2,Z1244359047,1953578-Y10-04,L13
CC1=NC(=CS1)C=2C=CC=3N(CCC3C2)C(=O)C=4N=C(C)N(C)N4,Z3524160943,1953578-Y10-04,M13
CC=1N=NC=CC1NC(=O)N2CCCN(CC2)C=3C=CC=CC3,Z1738316450,1953578-Y10-04,N13
CCC1=NC(=NN1)C(C)NC(=O)NC=2C=CC=C3CC(C)(C)OC32,Z1831641347,1953578-Y10-04,O13
CCCC(=O)N1CCCC1C(=O)N2CCOC(C2)C3=CC=CS3,Z1422209653,1953578-Y10-04,P13
CC=1C=C(NC(=O)C2=CC(=NN2C)C(C)(C)C)N(N1)C=3C=C(C)N=C(C)N3,Z1457970371,1953578-Y10-04,A14
CC(C)CCC(C)N1CCCC(C1)N2C(=O)NC=3C=CC=NC23,Z5247693805,1953578-Y10-04,B14
CN1C=CC(=N1)C2=NC(CNC=3C=CC=4NC(=O)CCCC4C3)=CS2,Z2920301642,1953578-Y10-04,C14
CC(=O)N1CCN(CC1)C(=O)CCNC(=O)C=2C=CC=C(C2)C3=CCOCC3,Z4138075972,1953578-Y10-04,D14
O=C(C1CSCN1C(=O)C=2C=CN=C3C=CN=CC23)N4CCCC4,Z1738907086,1953578-Y10-04,E14
O=C(CCC1=CC=C(O1)C=2C=CC=CC2)N[C@H]3CCNC3=O,Z2649891165,1953578-Y10-04,F14
CC(NCC1=CC(=O)N2C=CC=C(C)C2=N1)C=3C=CC(OCC=4C=CC=NC4)=CC3,Z1588489102,1953578-Y10-04,G14
CC=1C=CN=C2N(CCC21)C(=O)CC3=CSC(NC(=O)C(C)(C)C)=N3,Z2325332854,1953578-Y10-04,H14
O=C1NCCC1CCN2C=C(N=N2)C=3C=CC=4C=NC=CC4C3,Z3342960202,1953578-Y10-04,I14
OC1(CC1)C2CCCN(C2)C(=O)CC=3C=CC=C(OCC=4C=CC=CC4)C3,Z4232575418,1953578-Y10-04,J14
CC1=CC=C(N1)C(=O)N2CCC(NC(=O)C3(CC4(C)C3)CCO4)C2(C)C,Z4522001073,1953578-Y10-04,K14
CC1CC(=NO1)CNCC2=NN(C)C(=O)C=3C=CC=CC23,Z4239112476,1953578-Y10-04,L14
NC=1C=NC=C(C1)C(=O)NCC2CC3CCC2N(C3)C(=O)C4=CNN=N4,Z4522000289,1953578-Y10-04,M14
C1CCC(C1)C=2N=CC=C(N2)C3=NC(NC=4C=CC=CC4)=NO3,Z1689130953,1953578-Y10-04,N14
C(C1CCC1)N2C=C(CN3CC(C3)C4CCOCC4)C=N2,Z2972850761,1953578-Y10-04,O14
O=C(NC=1C=CC(CN2C=CN=C2)=CC1)C=3C=CN=C4NC=CC34,Z5330395907,1953578-Y10-04,P14
COC(=O)C1(CC2=CN(C[C@H]3COCCO3)N=N2)CCC=CC1,Z3254845045,1953578-Y10-04,A15
CC1=NN=NN1C=2C=CC=C(NC(=O)C=3C=CC=CC3N4C=CN=N4)C2,Z1651190918,1953578-Y10-04,B15
CCC=1C=CC(=CC1)C(CO)NC(=O)C(=O)NC=2C=C(C)N(N2)C=3C=CC=C(F)C3,Z1602562833,1953578-Y10-04,C15
CC=1C=CC=CC1C2CCCN2CC(=O)NC=3C=CC=CC3C(=O)N,Z840062022,1953578-Y10-04,D15
CCOC=1N=CC=CC1S(=O)(=O)NC(=O)CNC(=O)C=2C=CC(C)=CC2,Z4089509793,1953578-Y10-04,E15
FC=1C=CC=C2NC(=CC12)C(=O)N3CCN(CC3)C4CCOCC4,Z1325637726,1953578-Y10-04,F15
CC1=NNC(C(=O)N2CC(O)(C2)C=3C=CC=CC3F)=C1O,Z3702917343,1953578-Y10-04,G15
CC1=CSC=C1C(=O)NC=2C=CC=C(C2)C3=NN=C(C)N3C,Z1478847378,1953578-Y10-04,H15
COC[C@@H](NC(=O)C1=CNN=C1C=2C=CC=C(Cl)C2)C=3C=CC=NC3,Z4754545408,1953578-Y10-04,I15
CN1CCN(CC1)C=2C=CC(NC(=O)N3CCC(CC3)C4=NC(C)=NO4)=C(C)C2,Z859400468,1953578-Y10-04,J15
NC(=O)CCOC=1C=CC=CC1NCC2=CNN=C2C3=CC=C(Br)S3,Z4439098054,1953578-Y10-04,K15
O=C(N1CCC(CC1)N2CCS(=O)(=O)CC2)C3=CC=4C=CC=CC4N3,Z1624219918,1953578-Y10-04,L15
CC1=NN(C)C(C)=C1S(=O)(=O)NC=2C=CC=3CCC(=O)NC3C2,Z1729971501,1953578-Y10-04,M15
CC(C)(C)OC(=O)NCCC(=O)NC1CC=2C=NC=CC2NC1=O,Z2832180075,1953578-Y10-04,N15
C[C@@H](NC(=O)C=1C=C(ON1)C2=CN(C)N=N2)C=3C=CC(=NC3)C(F)(F)F,Z3578628559,1953578-Y10-04,O15
COC1CC(NC(=O)N2CCC(CC2)C3=CNC=4N=CC=CC34)C51CCC5,Z2311465533,1953578-Y10-04,P15
CC=1C=NC=CC1OC2CCN(CC3=CN(N=N3)C=4C=CC=CC4)CC2,Z1898393111,1953578-Y10-04,A16
OC=1C=CC(CNC(=O)CCC2=NC=3C=CC=CC3N2C=4C=CC=CC4)=CC1,Z640337686,1953578-Y10-04,B16
CC1(O)CCCN(CCCOC=2C=CC=3C=CC=CC3C2)C1,Z1557189875,1953578-Y10-04,C16
O=C(NC1(CCCC1)C=2N=NNN2)C=3C=C4CCCN4C3,Z4146729496,1953578-Y10-04,D16
O=C(CC=1C=CC=2OC(=O)NC2C1)N3CCCC(CC4=NN=NN4)C3,Z3965269489,1953578-Y10-04,E16
O=C(CC1CCCC1)N2CCC(C2)NC3=NN=C(O3)C=4C=CC=CC4,Z5055412423,1953578-Y10-04,F16
COCC=1C=CC(=CC1)S(=O)(=O)NC=2C=NC(OC)=C(Br)C2,Z4135990582,1953578-Y10-04,G16
CC(=O)NCCC=1C=C(C=CC1F)C2=CSC(NC=3C=CC(F)=CC3)=N2,Z1347869462,1953578-Y10-04,H16
CC=1C=C(C=CC1F)C(=O)N2CCC[C@@H](C2)NC(=O)C3=CNN=C3N,Z4872400769,1953578-Y10-04,I16
FC=1C=CC(=CC1)C2=NC(=NO2)C3=CC=4COCCC4NC3=O,Z5084971757,1953578-Y10-04,J16
CC=1C=C(C(=O)N2CC(C2)C3=NNC(=O)N3C)C=4N=CC=CC4C1,Z3913486111,1953578-Y10-04,K16
COCC(C)(O)C(=O)NC=1C=CC(=CC1)N2C=NC(C)=C2C,Z2207539112,1953578-Y10-04,L16
CNC(=O)C=1N=NNC1NC(=O)NC(C=2C=NN(C)C2)C=3C=CC=CC3,Z4661328741,1953578-Y10-04,M16
CC=1N=C(C)N(CC(=O)NC=2C=CC(=CC2)N3C=NC(C)=C3C)N1,Z4152588719,1953578-Y10-04,N16
ClC=1C=NC=CC1N2CCN(CC(=O)NC=3SC=4CCCCC4C3C#N)CC2,Z1553912529,1953578-Y10-04,O16
"CN1C=NN=C1[C@@H]2CC[C@@H]2C(=O)NC3=NC=C(O3)C4CC4 |&1:6,9,r|",Z4329149660,1953578-Y10-04,P16
CC1(NC(=O)NC1=O)C2CCN(CC2)C(=O)NCC=3C=CC=CC3N4C=CN=C4,Z1382076479,1953578-Y10-04,A17
CC=1C=C(F)C(Br)=CC1NS(=O)(=O)C=2C=CC=C(Cl)C2O,Z2234689418,1953578-Y10-04,B17
CCC(NC(=O)CC(C)(O)C=1C=CC=CC1)C=2C=CC=C3C=CNC23,Z4183604193,1953578-Y10-04,C17
O=C(NC=1C=CC=C(C1)N2CCOCC2)C=3C=NC(OCC4CC4)=CN3,Z2043273707,1953578-Y10-04,D17
OC=1C=CC(CC=2C=CC=CC2)=CC1NC(=O)C=3C=CC=C(N3)N4C=CN=C4,Z1614061851,1953578-Y10-04,E17
CC=1C=CC(C(=O)NCC2=NN(C)C=3C=CC=CC23)=C(Cl)C1,Z1856648288,1953578-Y10-04,F17
CC=1C=C(CNC(=O)C2CCN(CC2)C=3C=CC=C(N3)C(=O)N)NN1,Z4735137547,1953578-Y10-04,G17
CC(OC=1C=CC=C(CO)C1)C(=O)N2CCC(CC2)NC(=O)C=3C=CC=CC3C,Z1511791152,1953578-Y10-04,H17
CC1CN(CC(C)O1)C=2C=CC(NC(=O)C=3C=NC=C(C)C3)=CN2,Z1273510224,1953578-Y10-04,I17
OC1(CCN(C1)C(=O)NCC=2C=CC(=C(F)C2)N3C=CN=C3)C(F)(F)F,Z1330705436,1953578-Y10-04,J17
CN1C(CNC(=O)C(CC=2C=CC=CC2)NC(=O)C=3C=CC=NC3)=CC(=O)N(C)C1=O,Z1330080025,1953578-Y10-04,K17
CN(C)S(=O)(=O)C=1C=CC(=CC1)S(=O)(=O)N(C)CC2(CO)CC2,Z1779170238,1953578-Y10-04,L17
"O[C@@H]1CCN([C@@H]1C=2C=CC(Br)=CC2)C=3N=CC=4COCC4N3 |&1:1,5,r|",Z3077693379,1953578-Y10-04,M17
CC1=C(C)CC(CC1)C(=O)NS(=O)(=O)C=2C=NC=C(Cl)C2,Z2443444581,1953578-Y10-04,N17
COC=1C=CC(=CC1)S(=O)(=O)N2CC(C2)NC=3C=CC(C#N)=CN3,Z1528966118,1953578-Y10-04,O17
ClC=1C=NN2C=C(CCNC(=O)C3CCC=CC3)C=NC12,Z2282585794,1953578-Y10-04,P17
CCOC1CC(NC(=O)C=2C=NN(C2)C=3C=CC=CC3)(C(=O)O)C1(C)C,Z1991884911,1953578-Y10-04,A18
CC(C)(C)C1=NOC=C1CNS(=O)(=O)C=2C=C3OCC(=O)NC3=CC2Br,Z5099553756,1953578-Y10-04,B18
CCC(C1=NN=C(NC(=O)N2CCC=3N=CN=CC3C2)S1)C=4C=CC=CC4,Z2836144607,1953578-Y10-04,C18
CN1CCC2(CC1)CCN(CC2CO)C3=NC=NN4C=C(Br)C=C34,Z4231566681,1953578-Y10-04,D18
OC1(CCC(CC1)NC(=O)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=CC3,Z1680191468,1953578-Y10-04,E18
O=C(CCNC(=O)C=1NN=C2C=CC=CC12)N[C@H]3CCCC=4C=CC=CC34,Z5107081324,1953578-Y10-04,F18
O=C(NCC=1C=CC=2NC(=O)NC2C1)C=3C=CC=C(N3)C4=CC=CS4,Z4515316744,1953578-Y10-04,G18
CC1CN(CC(F)(F)F)CCN(C1)C2=NC(=O)C=3C=NNC3N2,Z2274396482,1953578-Y10-04,H18
CC1=C(NC(=O)CN2C(=O)C=3C=CC=CC3S2(=O)=O)N=NN1C,Z4438322382,1953578-Y10-04,I18
CC(C)(C(=O)N1CCCC=2OC=CC2C1)C=3C=CC(F)=C(Cl)C3,Z5095375469,1953578-Y10-04,J18
OC(=O)C[C@@H]1CC2(CC2)CN1C(=O)C=3C=CN=CC3OC=4C=CC(F)=CC4,Z4032260990,1953578-Y10-04,K18
FC=1C=CC(=CC1F)C2CCC(C2)N3C=C(N=N3)C4CCNCC4,Z3796296477,1953578-Y10-04,L18
CCC1(CCN(CC1)C(=O)C=2C=CC=CC2)C(=O)NCC=3C=CC=4OC=CC4C3,Z2643901432,1953578-Y10-04,M18
OCC(NC(=O)C=1N=NC=2C(F)=CC=CC2C1O)C3CCC3,Z4307839765,1953578-Y10-04,N18
CCOCC1(CC1)C2=NC(=NO2)C(OC=3C=CC(Br)=CC3)C(C)C,Z2160242399,1953578-Y10-04,O18
CC=1N=CN(C1C)C=2C=CC(NC(=O)CC=3C=NN(C)C3C)=CC2,Z2227950297,1953578-Y10-04,P18
ClC=1C=CC(NC(=O)C=2C=CC=C(NC(=O)NC3CCC(=O)NC3C4CCCO4)C2)=NC1,Z4897995952,1953578-Y10-04,A19
CN1N=C2CCOCC2=C1S(=O)(=O)N3CCN(CC3)C(=O)C=4C=CC(F)=CC4,Z4982127816,1953578-Y10-04,B19
C[C@H](NC(=O)C=1C=CN(C)C(=O)C1)C=2C=CC(=NC2)C(F)(F)F,Z2804875457,1953578-Y10-04,C19
FC=1C=C(Cl)C=C(NC(=O)NCC=2C=CC(=NC2)N3C=CN=C3)C1,Z1434039441,1953578-Y10-04,D19
CC1=NC(=CC(=O)N1)C=2C=CC(NC(=O)NC(CO)C=3C=NN(C)C3)=CC2,Z1521695218,1953578-Y10-04,E19
COC=1C=CC(OC2CCN(CC2)C3=NC(=NS3)C4CC4)=CC1,Z1348352067,1953578-Y10-04,F19
FC=1C=NC=CC1C(=O)NC=2C=CC=C(C2)C3=NC=4C=CC=CC4S3,Z1255702720,1953578-Y10-04,G19
NC(=O)N1CCC(C1)NC(=O)C=2C=CC=C(OC3CCCC3)C2,Z1204714551,1953578-Y10-04,H19
O=C(NC=1C=CC=C(OC=2C=CC=NN2)C1)C=3C=CC(CN4C=CN=N4)=CC3,Z4425234738,1953578-Y10-04,I19
CCC=1C=CC=C(C1)S(=O)(=O)NC2CCCN(CC(F)(F)F)C2=O,Z1478463880,1953578-Y10-04,J19
CC=1C=C(OC=2C=CC(OC=3C=CC=CC3)=NC2)N=C(N1)C=4C=CC=NC4,Z1864085696,1953578-Y10-04,K19
CC1=NN(C)C(C)=C1C=2C=C(NN2)C(=O)N3CCC=4C(F)=CC=C(F)C4C3,Z1369088242,1953578-Y10-04,L19
