Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL1381195,,None,328.8,0,4.44,SID49670289,Cl.Nc1ccc(Oc2cc(N)cc(Oc3ccccc3)c2)cc1,IC50,'=',4740,nM,5.32,,Active,UO_0000065,,,,,0,CHEMBL1737963,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,4.74
CHEMBL1709001,,None,372.47,0,1.81,SID51089524,Cc1cccn2c(O)c(C(=O)NCCCN3CC(C)CC(C)C3)c(=O)nc12,IC50,'=',10300,nM,4.99,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,10.3
CHEMBL236150,CLIOXANIDE,2.0,541.51,1,4.73,SID50085912,CC(=O)Oc1c(I)cc(I)cc1C(=O)Nc1ccc(Cl)cc1,IC50,'=',813,nM,6.09,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,0.813
CHEMBL1505307,,None,343.86,0,4,SID24792932,Cc1cccc(NC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c1,IC50,'=',3800,nM,5.42,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,3.8
CHEMBL1529733,,None,296.29,0,1.29,SID7972888,Cn1c(=O)c(C(=O)Nc2ncccn2)c(O)c2ccccc21,IC50,'=',3180,nM,5.5,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,3.18
CHEMBL1559889,,None,246.27,0,1.78,SID857404,CC(C)NC(=O)c1c(O)nc2ccccc2c1O,IC50,'=',1190,nM,5.92,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,1.19
CHEMBL5207651,,None,427.51,0,3.74,22,COc1ccc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)cc1,IC50,'=',3000,nM,5.52,,,UO_0000065,12.92,0.24,1.78,6.55,0,CHEMBL5149834,Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5143747,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 1.5 hr,INHIBITOR,,3
CHEMBL5198440,,None,401.47,0,2.46,46,Cn1cc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)cn1,IC50,'=',4900,nM,5.31,,,UO_0000065,13.23,0.24,2.85,5.72,0,CHEMBL5149834,Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5143747,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 1.5 hr,INHIBITOR,,4.9
CHEMBL5209496,,None,293.27,0,3.17,48,O=C(Cc1ccc(OC(F)F)cc1)Nc1cccc(O)c1,IC50,'=',380.3,nM,6.42,,,UO_0000065,21.89,0.42,3.25,10.96,0,CHEMBL5138374,Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 3.5 hr,INHIBITOR,,0.3803
CHEMBL5203191,,None,311.26,0,3.47,47,O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cccc(O)c1,IC50,'=',2318,nM,5.63,,,UO_0000065,18.1,0.35,2.16,9.62,0,CHEMBL5138374,Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 3.5 hr,INHIBITOR,,2.318
CHEMBL5196575,,None,269.34,0,3.7,39,CC(C)c1ccc(CC(=O)Nc2cccc(O)c2)cc1,IC50,'=',176.8,nM,6.75,,,UO_0000065,25.07,0.46,3.05,13.69,0,CHEMBL5138374,Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 3.5 hr,INHIBITOR,,0.1768
CHEMBL5207805,,None,269.34,0,3.53,38,CCCc1ccc(CC(=O)Nc2cccc(O)c2)cc1,IC50,'=',2208,nM,5.66,,,UO_0000065,21,0.39,2.13,11.47,0,CHEMBL5138374,Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 3.5 hr,INHIBITOR,,2.208
CHEMBL5187380,,None,266.3,0,3.05,60,O=C(Cc1cc2ccccc2[nH]1)Nc1cccc(O)c1,IC50,'=',13220,nM,4.88,,,UO_0000065,18.32,0.33,1.83,7.49,0,CHEMBL5138374,Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 3.5 hr,INHIBITOR,,13.22
CHEMBL5219789,,None,431.52,0,1.35,20; GDC-2394,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,IC50,'=',5.4,nM,8.27,,,UO_0000065,19.16,0.38,6.92,7.23,0,CHEMBL5217806,Inhibition of NLRP3 inflammasome activation in LPS and nigericin-stimulated human PBMC cells assessed as reduction in IL-1beta release preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with nigericin for 1.5 hrs by ELISA analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5214989,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,0.0054
CHEMBL5219789,,None,431.52,0,1.35,20; GDC-2394,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,IC50,'=',380,nM,6.42,,,UO_0000065,14.88,0.29,5.07,5.61,0,CHEMBL5217841,Inhibition of NLRP3 inflammasome activation in LPS-stimulated human whole blood assessed as reduction in ILbeta secretion in presence of monosodium urate,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5214989,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,0.38
CHEMBL5405701,,None,402.25,0,2.8,9-19,Cc1cc(Br)cc(C)c1-n1cc2c(=O)[nH]c(N3C=COCC3)nc2n1,IC50,'=',3,nM,8.52,,,UO_0000065,21.19,0.47,5.72,11.21,0,CHEMBL5392108,Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,,INHIBITOR,,0.003
CHEMBL4277456,,None,382.87,0,2.23,4-3; JC124,CNS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1,IC50,'=',3250,nM,5.49,,,UO_0000065,14.33,0.3,3.26,6.49,0,CHEMBL5392132,Inhibition of NLRP3 (unknown origin) assessed as reduction of IL-1beta production,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,,INHIBITOR,,3.25
CHEMBL5396495,,None,412.48,0,2.09,5-S7-15,CCNc1nc2c(C(C)C)nn(CC(=O)Nc3ccc4nncn4c3)c(=O)c2s1,IC50,'=',23,nM,7.64,,,UO_0000065,18.52,0.36,5.55,6.41,0,CHEMBL5392136,Inhibition of NLRP3 in human PBMC cells assessed as reduction in IL-1beta production preincubated for 30 mins followed by LPS addition measured after 6 hrs,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,TIME = 6.5 hr,INHIBITOR,,0.023
CHEMBL5399146,,None,431.38,0,2.84,5-S8-17,CC(C)c1nn(CC(=O)Nc2ncc3nc[nH]c3n2)c(=O)c2ccc(C(F)(F)F)cc12,IC50,'=',24,nM,7.62,,,UO_0000065,17.66,0.34,4.78,6.43,0,CHEMBL5392136,Inhibition of NLRP3 in human PBMC cells assessed as reduction in IL-1beta production preincubated for 30 mins followed by LPS addition measured after 6 hrs,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,TIME = 6.5 hr,INHIBITOR,,0.024
CHEMBL4647321,,None,394.5,0,4.02,15,Cc1ccc(S(=O)(=NC#N)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1,IC50,'=',6.8,nM,8.17,,,UO_0000065,20.7,0.4,4.15,8.66,0,CHEMBL4605569,Inhibition of NLRP3 inflammasome activation in LPS-primed human THP1 cells assessed as reduction in IL-1beta level preincubated for 1 hr followed by addition of ATP and nigericin further incubated for 1 hrs and measured post ATP addition 1 hr by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4602705,1,Scientific Literature,ACS Med Chem Lett,2020,CHEMBL3307574,,,,6.8
CHEMBL5400478,,None,349.44,0,2.56,Example 7b,Cc1cc(N2CC[C@H]3CCN(C)C[C@H]32)nnc1-c1ccc(C#N)cc1O,IC50,'=',1.8,nM,8.74,,,UO_0000065,25.02,0.46,6.18,11.46,0,CHEMBL5365231,Inhibition of NLRP3 in human THP-1 cells assessed as reduction in pyroptosis preincubated with compound for 3 hrs followed by nigericin stimulation and measured after 1 hrs by resazurin dye based plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5360659,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 4.0 hr,INHIBITOR,,1.8
CHEMBL5427670,,None,337.43,0,2.93,Example 2,CCN1CCC[C@@H](Nc2ccc(-c3c(C)cc(C#N)cc3O)nn2)C1,IC50,'=',5,nM,8.3,,,UO_0000065,24.6,0.45,5.37,9.76,0,CHEMBL5365232,Inhibition of NLRP3 in human whole blood assessed as reduction in IL-1beta release preincubated with compound for 3 hrs followed by nigericin stimulation and measured after 1 hrs by AlphaLISA assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5360659,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 4.0 hr,INHIBITOR,,5
CHEMBL5422068,,None,307.39,0,4.05,19,CCOC(=O)COC(=O)Nc1c(C(C)C)cccc1C(C)C,IC50,'=',10000,nM,5,,,UO_0000065,16.27,0.31,0.95,7.74,0,CHEMBL5374758,Inhibition of NLRP3 inflammasome activation in LPS-activated human PBMC cells assessed as inhibition of ATP/nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,10
CHEMBL5427670,,None,337.43,0,2.93,Example 2,CCN1CCC[C@@H](Nc2ccc(-c3c(C)cc(C#N)cc3O)nn2)C1,IC50,'=',1.1,nM,8.96,,,UO_0000065,26.55,0.49,6.03,10.53,0,CHEMBL5365231,Inhibition of NLRP3 in human THP-1 cells assessed as reduction in pyroptosis preincubated with compound for 3 hrs followed by nigericin stimulation and measured after 1 hrs by resazurin dye based plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5360659,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 4.0 hr,INHIBITOR,,1.1
CHEMBL4641564,,None,494.52,0,4.46,6,O=C(c1ccc(/C=C2\SC(=S)N(c3cccc(OC(F)(F)F)c3)C2=O)cc1)N1CCOCC1,IC50,'=',3180,nM,5.5,,,UO_0000065,11.12,0.23,1.04,9.31,0,CHEMBL4628081,Inhibition of NLRP3 inflammasome (unknown origin) activation in LPS-primed bone marrow derived macrophage cells assessed as effect on IL-1beta production in presence of nigericin by ELISA,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4627283,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,,,3.18
CHEMBL4639190,,None,468.56,0,3.39,7,CN1CCN(C(=O)c2ccc(/C=C3\SC(=S)N(c4cccc([N+](=O)[O-])c4)C3=O)cc2)CC1,IC50,'=',2980,nM,5.53,,,UO_0000065,11.79,0.24,2.14,6.35,0,CHEMBL4628081,Inhibition of NLRP3 inflammasome (unknown origin) activation in LPS-primed bone marrow derived macrophage cells assessed as effect on IL-1beta production in presence of nigericin by ELISA,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4627283,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,,,2.98
CHEMBL5589723,,None,403.46,1,5.04,9,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1ccccc1F,IC50,'=',198,nM,6.7,,,UO_0000065,16.61,0.31,1.66,11.51,0,CHEMBL5580427,Inhibition of NLRP3 activation in PMA-differentiated LPS-stimulated human THP-1 cells assessed as reduction in IL-1beta release preincubated for 30 mins followed by nigericin addition and measured after 60 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5579810,1,Scientific Literature,Bioorg Med Chem Lett,2024,None,TIME = 1.5 hr,INHIBITOR,,198
CHEMBL5583968,,None,451.47,1,5.35,27,CCOc1cc(C(=O)N(C)Cc2ccc(OCF)c3cn[nH]c23)ccc1-c1cccc(F)c1,IC50,'=',113,nM,6.95,,,UO_0000065,15.39,0.29,1.6,10.3,0,CHEMBL5580427,Inhibition of NLRP3 activation in PMA-differentiated LPS-stimulated human THP-1 cells assessed as reduction in IL-1beta release preincubated for 30 mins followed by nigericin addition and measured after 60 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5579810,1,Scientific Literature,Bioorg Med Chem Lett,2024,None,TIME = 1.5 hr,INHIBITOR,,113
CHEMBL5594085,,None,416.93,0,3.41,Z20,N#CCCS(=O)(=O)C/C(=C\c1cccc(Cl)c1)C(=O)NCCc1ccccc1,IC50,'=',7880,nM,5.1,,,UO_0000065,12.24,0.25,1.69,5.86,0,CHEMBL5583272,Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin induced IL-1beta production by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5579897,1,Scientific Literature,J Med Chem,2024,None,,INHIBITOR,,7.88
CHEMBL5436879,,None,525.53,1,1.69,34,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCN(S(C)(=O)=O)CC2)co1,IC50,'=',690,nM,6.16,,,UO_0000065,11.72,0.25,4.47,4.34,0,CHEMBL5358952,Inhibition of NLRP3 in human whole blood assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 0.5 hrs and later incubated with ATP for 1.5 hrs by AlphaLISA assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5356996,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 2.0 hr,INHIBITOR,,0.69
CHEMBL5416966,,None,433.92,0,3.81,L11,CC(C)c1nn(Cc2nnc(C3CCOCC3)o2)c(=O)c2cc3sc(Cl)cc3n12,IC50,'=',2410,nM,5.62,,,UO_0000065,12.95,0.26,1.81,6.42,0,CHEMBL5369907,Inhibition of NLRP3 inflammasome in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin-induced IL-1 beta secretion pretreated with LPS for 3 hrs followed by incubation with compound for 40 mins and later stimulated with nigericin for 35 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5365532,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.25 hr,INHIBITOR,,2.41
CHEMBL5395360,,None,443.89,0,4.72,L19,CC(C)c1nn(Cc2nnc(-c3cccc(F)c3)o2)c(=O)c2cc3sc(Cl)cc3n12,IC50,'=',430,nM,6.37,,,UO_0000065,14.34,0.29,1.65,8.14,0,CHEMBL5369907,Inhibition of NLRP3 inflammasome in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin-induced IL-1 beta secretion pretreated with LPS for 3 hrs followed by incubation with compound for 40 mins and later stimulated with nigericin for 35 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5365532,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.25 hr,INHIBITOR,,0.43
CHEMBL5420792,,None,462.87,0,4.26,L35,CC(C)c1nn(Cc2nnc(-c3ccc(F)nc3F)o2)c(=O)c2cc3sc(Cl)cc3n12,IC50,'=',160,nM,6.8,,,UO_0000065,14.68,0.3,2.54,7.46,0,CHEMBL5369907,Inhibition of NLRP3 inflammasome in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin-induced IL-1 beta secretion pretreated with LPS for 3 hrs followed by incubation with compound for 40 mins and later stimulated with nigericin for 35 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5365532,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.25 hr,INHIBITOR,,0.16
CHEMBL5439097,,None,529.33,2,5.65,L38,CC(C)c1nn(Cc2nnc(-c3ccc(C(F)(F)F)nc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,IC50,'=',320,nM,6.5,,,UO_0000065,12.27,0.26,0.84,7.13,0,CHEMBL5369907,Inhibition of NLRP3 inflammasome in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin-induced IL-1 beta secretion pretreated with LPS for 3 hrs followed by incubation with compound for 40 mins and later stimulated with nigericin for 35 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5365532,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.25 hr,INHIBITOR,,0.32
